"GameID","Datum","Zeit","TableID","Guthaben","Spielstand","Einsatz","Drehrichtung","Ausgang","Ergebnis","Farbe","Gerade","HiLo","Dutzend","Kolonne"
"915","Donnerstag, 11. August 2016","18:41:39","Iris Marks","3113","[1, 1, 2, 3]","4","links","gewonnen","24","schwarz","gerade","hoch","2.Dutzend","3.Kolonne"
"916","Donnerstag, 11. August 2016","18:42:27","Iris Marks","3117","[1, 2]","3","rechts","verloren","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"917","Donnerstag, 11. August 2016","18:43:08","Iris Marks","3114","[1, 2, 3]","4","links","gewonnen","3","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"918","Donnerstag, 11. August 2016","18:43:53","Iris Marks","3118","[2]","2","rechts","verloren","13","schwarz","ungerade","niedrig","2.Dutzend","1.Kolonne"
"919","Donnerstag, 11. August 2016","18:44:38","Iris Marks","3116","[2, 2]","4","links","gewonnen","4","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"920","Donnerstag, 11. August 2016","18:45:24","Iris Marks","3120","[1, 1, 1, 1, 1]","2","rechts","gewonnen","33","schwarz","ungerade","hoch","3.Dutzend","3.Kolonne"
"921","Donnerstag, 11. August 2016","18:46:09","Iris Marks","3122","[1, 1, 1]","2","links","verloren","25","rot","ungerade","hoch","3.Dutzend","1.Kolonne"
"922","Donnerstag, 11. August 2016","18:46:55","Iris Marks","3120","[1, 1, 1, 2]","3","rechts","gewonnen","7","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"923","Donnerstag, 11. August 2016","18:47:40","Iris Marks","3123","[1, 1]","2","links","gewonnen","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"924","Donnerstag, 11. August 2016","18:48:23","Iris Marks","3125","[1, 1, 1, 1, 1]","2","rechts","gewonnen","7","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"925","Donnerstag, 11. August 2016","18:49:12","Iris Marks","3127","[1, 1, 1]","2","links","gewonnen","18","rot","gerade","niedrig","2.Dutzend","3.Kolonne"
"926","Donnerstag, 11. August 2016","18:49:56","Iris Marks","3129","[1]","1","rechts","gewonnen","19","rot","ungerade","hoch","2.Dutzend","1.Kolonne"
"927","Donnerstag, 11. August 2016","18:50:43","Iris Marks","3130","[1, 1, 1, 1, 1]","2","links","verloren","24","schwarz","gerade","hoch","2.Dutzend","3.Kolonne"
"928","Donnerstag, 11. August 2016","18:51:29","Iris Marks","3128","[1, 1, 1, 1, 1, 2]","3","rechts","verloren","18","rot","gerade","niedrig","2.Dutzend","3.Kolonne"
"929","Donnerstag, 11. August 2016","18:52:16","Iris Marks","3125","[1, 1, 1, 1, 1, 2, 3]","4","links","verloren","13","schwarz","ungerade","niedrig","2.Dutzend","1.Kolonne"
"930","Donnerstag, 11. August 2016","18:53:02","Iris Marks","3121","[1, 1, 1, 1, 1, 2, 3, 4]","5","rechts","verloren","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"931","Donnerstag, 11. August 2016","18:53:47","Iris Marks","3116","[1, 1, 1, 1, 1, 2, 3, 4, 5]","6","links","verloren","6","schwarz","gerade","niedrig","1.Dutzend","3.Kolonne"
"932","Donnerstag, 11. August 2016","18:55:52","Prestige Deizija","3110","[1, 1, 1, 1, 1, 2, 3, 4, 5, 6]","7","rechts","verloren","21","rot","ungerade","hoch","2.Dutzend","3.Kolonne"
"933","Donnerstag, 11. August 2016","18:56:36","Prestige Deizija","3103","[1, 1, 1, 1, 1, 2, 3, 4, 5, 6, 7]","8","links","gewonnen","25","rot","ungerade","hoch","3.Dutzend","1.Kolonne"
"934","Donnerstag, 11. August 2016","18:57:49","Prestige Deizija","3111","[1, 1, 1, 1, 2, 3, 4, 5, 6]","7","rechts","verloren","28","schwarz","gerade","hoch","3.Dutzend","1.Kolonne"
"935","Donnerstag, 11. August 2016","18:59:15","Vesta Helena","3104","[1, 1, 1, 1, 2, 3, 4, 5, 6, 7]","8","links","verloren","7","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"936","Donnerstag, 11. August 2016","19:00:00","Vesta Luize","3096","[1, 1, 1, 1, 2, 3, 4, 5, 6, 7, 8]","9","rechts","verloren","24","schwarz","gerade","hoch","2.Dutzend","3.Kolonne"
"937","Donnerstag, 11. August 2016","19:00:42","Vesta Luize","3087","[1, 1, 1, 1, 2, 3, 4, 5, 6, 7, 8, 9]","10","links","verloren","3","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"938","Donnerstag, 11. August 2016","19:01:23","Vesta Luize","3077","[1, 1, 1, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","11","rechts","verloren","26","schwarz","gerade","hoch","3.Dutzend","2.Kolonne"
"939","Donnerstag, 11. August 2016","19:03:24","Diamond Zia","3066","[1, 1, 1, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","12","rechts","gewonnen","17","schwarz","ungerade","niedrig","2.Dutzend","2.Kolonne"
"940","Donnerstag, 11. August 2016","19:04:12","Diamond Zia","3078","[1, 1, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","11","links","gewonnen","28","schwarz","gerade","hoch","3.Dutzend","1.Kolonne"
"941","Donnerstag, 11. August 2016","19:05:00","Diamond Zia","3089","[1, 1, 2, 3, 4, 5, 6, 7, 8, 9]","10","rechts","verloren","19","rot","ungerade","hoch","2.Dutzend","1.Kolonne"
"942","Donnerstag, 11. August 2016","19:05:47","Diamond Zia","3079","[1, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","11","links","gewonnen","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"943","Donnerstag, 11. August 2016","19:06:34","Diamond Zia","3090","[1, 2, 3, 4, 5, 6, 7, 8, 9]","10","rechts","gewonnen","12","rot","gerade","niedrig","1.Dutzend","3.Kolonne"
"944","Donnerstag, 11. August 2016","19:07:22","Diamond Zia","3100","[2, 3, 4, 5, 6, 7, 8]","10","links","verloren","22","schwarz","gerade","hoch","2.Dutzend","1.Kolonne"
"945","Donnerstag, 11. August 2016","19:08:07","Diamond Zia","3090","[2, 3, 4, 5, 6, 7, 8, 10]","12","rechts","gewonnen","8","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"946","Donnerstag, 11. August 2016","19:08:54","Diamond Zia","3102","[3, 4, 5, 6, 7, 8]","11","links","gewonnen","22","schwarz","gerade","hoch","2.Dutzend","1.Kolonne"
"947","Donnerstag, 11. August 2016","19:09:42","Diamond Zia","3113","[4, 5, 6, 7]","11","rechts","gewonnen","26","schwarz","gerade","hoch","3.Dutzend","2.Kolonne"
"948","Donnerstag, 11. August 2016","19:10:29","Diamond Zia","3124","[5, 6]","11","links","verloren","21","rot","ungerade","hoch","2.Dutzend","3.Kolonne"
"949","Donnerstag, 11. August 2016","19:11:19","Diamond Zia","3113","[5, 6, 11]","16","rechts","gewonnen","12","rot","gerade","niedrig","1.Dutzend","3.Kolonne"
"950","Donnerstag, 11. August 2016","19:12:05","Diamond Zia","3129","[6]","6","links","verloren","2","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"951","Donnerstag, 11. August 2016","19:12:54","Diamond Zia","3123","[6, 6]","12","rechts","gewonnen","17","schwarz","ungerade","niedrig","2.Dutzend","2.Kolonne"
"952","Donnerstag, 11. August 2016","21:30:12","Pearl Claudia","3135","[1, 1, 1, 1, 1]","2","links","gewonnen","15","schwarz","ungerade","niedrig","2.Dutzend","3.Kolonne"
"953","Donnerstag, 11. August 2016","21:30:58","Pearl Claudia","3137","[1, 1, 1]","2","rechts","gewonnen","22","schwarz","gerade","hoch","2.Dutzend","1.Kolonne"
"954","Donnerstag, 11. August 2016","21:31:49","Pearl Claudia","3139","[1]","1","links","gewonnen","15","schwarz","ungerade","niedrig","2.Dutzend","3.Kolonne"
"955","Samstag, 13. August 2016","08:04:12","Diamond Jackie","3140","[1, 1, 1, 1, 1]","2","links","gewonnen","30","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"956","Samstag, 13. August 2016","08:05:02","Diamond Jackie","3142","[1, 1, 1]","2","rechts","gewonnen","34","rot","gerade","hoch","3.Dutzend","1.Kolonne"
"957","Samstag, 13. August 2016","08:05:53","Diamond Jackie","3144","[1]","1","links","gewonnen","27","rot","ungerade","hoch","3.Dutzend","3.Kolonne"
"958","Samstag, 13. August 2016","08:06:45","Diamond Jackie","3145","[1, 1, 1, 1, 1]","2","rechts","verloren","22","schwarz","gerade","hoch","2.Dutzend","1.Kolonne"
"959","Samstag, 13. August 2016","08:07:33","Diamond Jackie","3143","[1, 1, 1, 1, 1, 2]","3","links","verloren","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"960","Samstag, 13. August 2016","08:08:27","Diamond Jackie","3140","[1, 1, 1, 1, 1, 2, 3]","4","rechts","gewonnen","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"961","Samstag, 13. August 2016","08:09:18","Diamond Jackie","3144","[1, 1, 1, 1, 2]","3","links","gewonnen","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"962","Samstag, 13. August 2016","08:10:09","Diamond Jackie","3147","[1, 1, 1]","2","rechts","verloren","10","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"963","Samstag, 13. August 2016","08:10:59","Diamond Jackie","3145","[1, 1, 1, 2]","3","links","gewonnen","2","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"964","Samstag, 13. August 2016","08:11:49","Diamond Jackie","3148","[1, 1]","2","rechts","gewonnen","4","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"965","Samstag, 13. August 2016","08:12:40","Diamond Jackie","3150","[1, 1, 1, 1, 1]","2","links","gewonnen","31","schwarz","ungerade","hoch","3.Dutzend","1.Kolonne"
"966","Samstag, 13. August 2016","08:13:29","Diamond Jackie","3152","[1, 1, 1]","2","rechts","gewonnen","4","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"967","Samstag, 13. August 2016","08:14:24","Diamond Jackie","3154","[1]","1","links","gewonnen","31","schwarz","ungerade","hoch","3.Dutzend","1.Kolonne"
"968","Samstag, 13. August 2016","08:15:15","Diamond Jackie","3155","[1, 1, 1, 1, 1]","2","rechts","gewonnen","26","schwarz","gerade","hoch","3.Dutzend","2.Kolonne"
"969","Samstag, 13. August 2016","08:16:07","Diamond Jackie","3157","[1, 1, 1]","2","links","gewonnen","31","schwarz","ungerade","hoch","3.Dutzend","1.Kolonne"
"970","Samstag, 13. August 2016","08:16:58","Diamond Jackie","3159","[1]","1","rechts","verloren","30","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"971","Samstag, 13. August 2016","08:17:47","Diamond Jackie","3158","[1, 1]","2","links","gewonnen","23","rot","ungerade","hoch","2.Dutzend","2.Kolonne"
"972","Samstag, 13. August 2016","08:18:39","Diamond Jackie","3160","[1, 1, 1, 1, 1]","2","rechts","verloren","29","schwarz","ungerade","hoch","3.Dutzend","2.Kolonne"
"973","Samstag, 13. August 2016","08:19:31","Diamond Jackie","3158","[1, 1, 1, 1, 1, 2]","3","links","verloren","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"974","Samstag, 13. August 2016","08:20:21","Diamond Jackie","3155","[1, 1, 1, 1, 1, 2, 3]","4","rechts","verloren","31","schwarz","ungerade","hoch","3.Dutzend","1.Kolonne"
"975","Samstag, 13. August 2016","08:21:10","Diamond Jackie","3151","[1, 1, 1, 1, 1, 2, 3, 4]","5","links","gewonnen","2","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"976","Samstag, 13. August 2016","08:22:02","Diamond Jackie","3156","[1, 1, 1, 1, 2, 3]","4","rechts","gewonnen","8","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"977","Samstag, 13. August 2016","08:22:53","Diamond Jackie","3160","[1, 1, 1, 2]","3","links","gewonnen","17","schwarz","ungerade","niedrig","2.Dutzend","2.Kolonne"
"978","Samstag, 13. August 2016","08:23:45","Diamond Jackie","3163","[1, 1]","2","rechts","verloren","27","rot","ungerade","hoch","3.Dutzend","3.Kolonne"
"979","Samstag, 13. August 2016","08:24:38","Diamond Jackie","3161","[1, 1, 2]","3","links","gewonnen","27","rot","ungerade","hoch","3.Dutzend","3.Kolonne"
"980","Samstag, 13. August 2016","08:25:28","Diamond Jackie","3164","[1]","1","rechts","verloren","20","schwarz","gerade","hoch","2.Dutzend","2.Kolonne"
"981","Samstag, 13. August 2016","08:26:18","Diamond Jackie","3163","[1, 1]","2","links","verloren","5","rot","ungerade","niedrig","1.Dutzend","2.Kolonne"
"982","Samstag, 13. August 2016","08:27:06","Diamond Jackie","3161","[1, 1, 2]","3","rechts","gewonnen","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"983","Samstag, 13. August 2016","08:28:05","Diamond Jackie","3164","[1]","1","links","verloren","0","grün","null","null","null","null"
"984","Samstag, 13. August 2016","08:28:56","Diamond Jackie","3163","[1, 1]","2","rechts","gewonnen","12","rot","gerade","niedrig","1.Dutzend","3.Kolonne"
"985","Samstag, 13. August 2016","08:29:42","Diamond Jackie","3165","[1, 1, 1, 1, 1]","2","links","verloren","2","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"986","Samstag, 13. August 2016","08:30:32","Diamond Jackie","3163","[1, 1, 1, 1, 1, 2]","3","rechts","gewonnen","22","schwarz","gerade","hoch","2.Dutzend","1.Kolonne"
"987","Samstag, 13. August 2016","08:31:22","Diamond Hershey","3166","[1, 1, 1, 1]","2","links","gewonnen","15","schwarz","ungerade","niedrig","2.Dutzend","3.Kolonne"
"988","Samstag, 13. August 2016","08:32:09","Diamond Hershey","3168","[1, 1]","2","rechts","verloren","3","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"989","Samstag, 13. August 2016","08:33:00","Diamond Hershey","3166","[1, 1, 2]","3","links","gewonnen","12","rot","gerade","niedrig","1.Dutzend","3.Kolonne"
"990","Samstag, 13. August 2016","08:33:44","Diamond Hershey","3169","[1]","1","rechts","gewonnen","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"991","Samstag, 13. August 2016","08:34:43","Diamond Hershey","3170","[1, 1, 1, 1, 1]","2","links","verloren","35","schwarz","ungerade","hoch","3.Dutzend","2.Kolonne"
"992","Samstag, 13. August 2016","08:35:20","Diamond Hershey","3168","[1, 1, 1, 1, 1, 2]","3","rechts","verloren","36","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"993","Samstag, 13. August 2016","08:36:05","Diamond Hershey","3165","[1, 1, 1, 1, 1, 2, 3]","4","links","gewonnen","36","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"994","Samstag, 13. August 2016","08:36:49","Diamond Hershey","3169","[1, 1, 1, 1, 2]","3","rechts","verloren","13","schwarz","ungerade","niedrig","2.Dutzend","1.Kolonne"
"995","Samstag, 13. August 2016","08:37:35","Diamond Hershey","3166","[1, 1, 1, 1, 2, 3]","4","links","verloren","9","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"996","Samstag, 13. August 2016","08:38:17","Diamond Hershey","3162","[1, 1, 1, 1, 2, 3, 4]","5","rechts","verloren","10","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"997","Samstag, 13. August 2016","08:39:03","Diamond Hershey","3157","[1, 1, 1, 1, 2, 3, 4, 5]","6","links","gewonnen","2","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"998","Samstag, 13. August 2016","08:39:56","Diamond Hershey","3163","[1, 1, 1, 2, 3, 4]","5","rechts","verloren","5","rot","ungerade","niedrig","1.Dutzend","2.Kolonne"
"999","Samstag, 13. August 2016","08:40:34","Diamond Hershey","3158","[1, 1, 1, 2, 3, 4, 5]","6","links","verloren","24","schwarz","gerade","hoch","2.Dutzend","3.Kolonne"
"1000","Samstag, 13. August 2016","08:42:32","Pearl Georgia","3152","[1, 1, 1, 2, 3, 4, 5, 6]","7","links","gewonnen","16","rot","gerade","niedrig","2.Dutzend","1.Kolonne"
"1001","Samstag, 13. August 2016","08:43:24","Pearl Georgia","3159","[1, 1, 2, 3, 4, 5]","6","rechts","verloren","22","schwarz","gerade","hoch","2.Dutzend","1.Kolonne"
"1002","Samstag, 13. August 2016","08:44:10","Pearl Georgia","3153","[1, 1, 2, 3, 4, 5, 6]","7","links","gewonnen","2","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"1003","Samstag, 13. August 2016","08:45:04","Pearl Georgia","3160","[1, 2, 3, 4, 5]","6","rechts","gewonnen","31","schwarz","ungerade","hoch","3.Dutzend","1.Kolonne"
"1004","Samstag, 13. August 2016","08:45:51","Pearl Georgia","3166","[2, 3, 4]","6","links","verloren","9","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"1005","Samstag, 13. August 2016","08:46:43","Pearl Georgia","3160","[2, 3, 4, 6]","8","rechts","gewonnen","19","rot","ungerade","hoch","2.Dutzend","1.Kolonne"
"1006","Samstag, 13. August 2016","08:47:31","Pearl Georgia","3168","[3, 4]","7","links","gewonnen","5","rot","ungerade","niedrig","1.Dutzend","2.Kolonne"
"1007","Samstag, 13. August 2016","10:19:38","Speed Lila","3175","[1, 1, 1, 1, 1]","2","links","verloren","35","schwarz","ungerade","hoch","3.Dutzend","2.Kolonne"
"1008","Samstag, 13. August 2016","10:21:41","Sapphire Cheska","3173","[1, 1, 1, 1, 1, 2]","3","rechts","verloren","25","rot","ungerade","hoch","3.Dutzend","1.Kolonne"
"1009","Samstag, 13. August 2016","10:22:27","Sapphire Cheska","3170","[1, 1, 1, 1, 1, 2, 3]","4","links","gewonnen","9","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"1010","Samstag, 13. August 2016","10:23:07","Sapphire Cheska","3174","[1, 1, 1, 1, 2]","3","rechts","verloren","31","schwarz","ungerade","hoch","3.Dutzend","1.Kolonne"
"1011","Samstag, 13. August 2016","10:23:51","Sapphire Cheska","3171","[1, 1, 1, 1, 2, 3]","4","links","gewonnen","10","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"1012","Samstag, 13. August 2016","10:24:35","Sapphire Cheska","3175","[1, 1, 1, 2]","3","rechts","gewonnen","13","schwarz","ungerade","niedrig","2.Dutzend","1.Kolonne"
"1013","Samstag, 13. August 2016","10:25:19","Sapphire Cheska","3178","[1, 1]","2","links","verloren","9","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"1014","Samstag, 13. August 2016","10:26:01","Sapphire Cheska","3176","[1, 1, 2]","3","rechts","verloren","33","schwarz","ungerade","hoch","3.Dutzend","3.Kolonne"
"1015","Samstag, 13. August 2016","10:26:46","Sapphire Cheska","3173","[1, 1, 2, 3]","4","links","verloren","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"1016","Samstag, 13. August 2016","10:27:30","Sapphire Cheska","3169","[1, 1, 2, 3, 4]","5","rechts","verloren","13","schwarz","ungerade","niedrig","2.Dutzend","1.Kolonne"
"1017","Samstag, 13. August 2016","10:28:13","Sapphire Cheska","3164","[1, 1, 2, 3, 4, 5]","6","links","gewonnen","15","schwarz","ungerade","niedrig","2.Dutzend","3.Kolonne"
"1018","Samstag, 13. August 2016","10:28:56","Sapphire Cheska","3170","[1, 2, 3, 4]","5","rechts","gewonnen","33","schwarz","ungerade","hoch","3.Dutzend","3.Kolonne"
"1019","Samstag, 13. August 2016","10:29:44","Sapphire Cheska","3175","[2, 3]","5","links","gewonnen","4","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"1020","Samstag, 13. August 2016","10:30:46","Sapphire Mia","3180","[1, 1, 1, 1, 1]","2","rechts","verloren","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"1021","Samstag, 13. August 2016","10:31:28","Sapphire Mia","3178","[1, 1, 1, 1, 1, 2]","3","links","gewonnen","21","rot","ungerade","hoch","2.Dutzend","3.Kolonne"
"1022","Samstag, 13. August 2016","10:32:11","Sapphire Mia","3181","[1, 1, 1, 1]","2","rechts","gewonnen","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"1023","Samstag, 13. August 2016","10:32:59","Sapphire Mia","3183","[1, 1]","2","links","verloren","28","schwarz","gerade","hoch","3.Dutzend","1.Kolonne"
"1024","Samstag, 13. August 2016","10:33:41","Sapphire Mia","3181","[1, 1, 2]","3","rechts","verloren","27","rot","ungerade","hoch","3.Dutzend","3.Kolonne"
"1025","Samstag, 13. August 2016","10:34:27","Sapphire Mia","3178","[1, 1, 2, 3]","4","links","verloren","11","schwarz","ungerade","niedrig","1.Dutzend","2.Kolonne"
"1026","Samstag, 13. August 2016","10:35:11","Sapphire Mia","3174","[1, 1, 2, 3, 4]","5","rechts","gewonnen","22","schwarz","gerade","hoch","2.Dutzend","1.Kolonne"
"1027","Samstag, 13. August 2016","10:35:54","Sapphire Mia","3179","[1, 2, 3]","4","links","verloren","21","rot","ungerade","hoch","2.Dutzend","3.Kolonne"
"1028","Samstag, 13. August 2016","10:36:38","Sapphire Mia","3175","[1, 2, 3, 4]","5","rechts","gewonnen","3","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"1029","Samstag, 13. August 2016","10:37:26","Sapphire Mia","3180","[2, 3]","5","links","verloren","10","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"1030","Samstag, 13. August 2016","10:38:09","Sapphire Mia","3175","[2, 3, 5]","7","rechts","gewonnen","15","schwarz","ungerade","niedrig","2.Dutzend","3.Kolonne"
"1031","Samstag, 13. August 2016","10:38:53","Sapphire Mia","3182","[3]","3","links","verloren","12","rot","gerade","niedrig","1.Dutzend","3.Kolonne"
"1032","Samstag, 13. August 2016","10:39:37","Sapphire Mia","3179","[3, 3]","6","rechts","verloren","20","schwarz","gerade","hoch","2.Dutzend","2.Kolonne"
"1033","Samstag, 13. August 2016","10:40:21","Sapphire Mia","3173","[3, 3, 6]","9","links","verloren","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"1034","Samstag, 13. August 2016","10:41:04","Sapphire Mia","3164","[3, 3, 6, 9]","12","rechts","verloren","24","schwarz","gerade","hoch","2.Dutzend","3.Kolonne"
"1035","Samstag, 13. August 2016","10:42:43","Iris Adams","3152","[3, 3, 6, 9, 12]","15","rechts","verloren","4","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"1036","Samstag, 13. August 2016","10:46:15","Diamond Evangeline","3137","[3, 3, 6, 9, 12, 15]","18","rechts","verloren","11","schwarz","ungerade","niedrig","1.Dutzend","2.Kolonne"
